Periodo;Partner;Pais;Usuarios_Nuevos;Primera_Recarga;Usuarios_que_Depositaron;Activos_Deportivas;Activos_Casino;Primer_Deposito_Por_Pasarela
"2025-04-03";"Gangabet";"Chile";"3";"2";"13";"12";"16";"2"
"2025-04-03";"Doradobet";"Per�";"2243";"423";"11468";"18612";"6655";"417"
"2025-04-03";"Camanbet";"Venezuela";"9";"5";"888";"1116";"107";"4"
"2025-04-03";"Paniplay";"Honduras";"340";"46";"660";"1076";"732";"10"
"2025-04-03";"Ecuabet";"Ecuador";"2186";"730";"38663";"64645";"23939";"176"
"2025-04-03";"Doradobet";"Chile";"148";"20";"186";"184";"429";"20"
"2025-04-03";"Doradobet";"Ecuador";"868";"272";"2133";"4258";"4355";"157"
"2025-04-03";"Gangabet";"Per�";"73";"18";"336";"515";"136";"11"
"2025-04-03";"VSFT";"Ecuador";"1";"0";"0";"0";"0";"0"
"2025-04-03";"Doradobet";"Guatemala";"93";"19";"171";"460";"753";"18"
"2025-04-03";"Netabet";"M�xico";"51";"7";"163";"0";"0";"6"
"2025-04-03";"Latinbet";"Panam�";"31";"16";"485";"837";"5";"15"
"2025-04-03";"Doradobet";"El Salvador";"123";"14";"111";"185";"140";"12"
"2025-04-03";"Camanbet";"Venezuela 2";"9";"0";"129";"253";"29";"0"
"2025-04-03";"redcasino.mx";"M�xico";"2";"1";"12";"0";"0";"1"
"2025-04-03";"Doradobet";"Honduras";"1";"0";"0";"0";"0";"0"
"2025-04-03";"Doradobet";"Nicaragua";"183";"36";"934";"2389";"754";"29"
"2025-04-03";"Ganamex";"M�xico";"0";"0";"1";"0";"0";"0"
"2025-04-03";"Gangabet";"M�xico";"49";"8";"24";"22";"70";"8"
"2025-04-03";"Justbetja";"Jamaica";"0";"0";"20";"0";"21";"0"
"2025-04-03";"Gangabet";"Venezuela";"3";"1";"67";"88";"29";"1"
"2025-04-03";"iBetSupreme";"Guyana";"6";"1";"23";"57";"0";"0"
"2025-04-03";"Doradobet";"Costa Rica";"264";"72";"1057";"1463";"1524";"67"
"2025-04-04";"Doradobet";"Chile";"67";"14";"185";"150";"292";"14"
"2025-04-04";"Gangabet";"Per�";"65";"12";"365";"510";"133";"4"
"2025-04-04";"Gangabet";"M�xico";"59";"5";"33";"29";"52";"5"
"2025-04-04";"Doradobet";"El Salvador";"111";"18";"146";"244";"256";"17"
"2025-04-04";"Doradobet";"Guatemala";"68";"7";"238";"599";"376";"6"
"2025-04-04";"VSFT";"Per�";"0";"0";"0";"0";"1";"0"
"2025-04-04";"Gangabet";"Chile";"6";"2";"14";"12";"13";"2"
"2025-04-04";"Camanbet";"Venezuela";"21";"13";"955";"1209";"129";"12"
"2025-04-04";"Camanbet";"Venezuela 2";"21";"1";"151";"274";"34";"0"
"2025-04-04";"Justbetja";"Jamaica";"0";"0";"19";"0";"22";"0"
"2025-04-04";"Doradobet";"Costa Rica";"187";"74";"1480";"1746";"1668";"71"
"2025-04-04";"Doradobet";"Nicaragua";"500";"52";"1430";"2825";"824";"42"
"2025-04-04";"redcasino.mx";"M�xico";"1";"0";"12";"0";"0";"0"
"2025-04-04";"Doradobet";"Ecuador";"490";"260";"2440";"4121";"3795";"137"
"2025-04-04";"Gangabet";"Venezuela";"1";"1";"73";"100";"32";"0"
"2025-04-04";"Doradobet";"Honduras";"3";"0";"0";"0";"0";"0"
"2025-04-04";"Doradobet";"Per�";"2132";"395";"9267";"16210";"6621";"389"
"2025-04-04";"Paniplay";"Honduras";"330";"31";"774";"1211";"834";"16"
"2025-04-04";"Ecuabet";"Ecuador";"1536";"561";"37476";"59145";"21035";"103"
"2025-04-04";"Ganamex";"M�xico";"0";"0";"2";"0";"0";"0"
"2025-04-04";"Latinbet";"Panam�";"33";"12";"688";"1064";"10";"12"
"2025-04-04";"Netabet";"M�xico";"45";"6";"219";"0";"0";"4"
"2025-04-04";"iBetSupreme";"Guyana";"4";"6";"31";"63";"0";"0"
"2025-04-05";"Doradobet";"Guatemala";"54";"13";"263";"737";"251";"8"
"2025-04-05";"Doradobet";"Ecuador";"662";"252";"2531";"5248";"5186";"131"
"2025-04-05";"Doradobet";"Chile";"137";"17";"208";"275";"504";"17"
"2025-04-05";"Doradobet";"El Salvador";"211";"29";"193";"371";"410";"29"
"2025-04-05";"iBetSupreme";"Guyana";"0";"1";"27";"72";"0";"0"
"2025-04-05";"Doradobet";"Per�";"2894";"552";"16727";"26087";"6857";"534"
"2025-04-05";"Netabet";"M�xico";"54";"4";"233";"0";"0";"2"
"2025-04-05";"Doradobet";"Honduras";"1";"0";"0";"0";"0";"0"
"2025-04-05";"redcasino.mx";"M�xico";"6";"0";"13";"0";"0";"0"
"2025-04-05";"Gangabet";"Venezuela";"5";"1";"84";"118";"38";"1"
"2025-04-05";"Justbetja";"Jamaica";"0";"0";"17";"0";"24";"0"
"2025-04-05";"Doradobet";"Nicaragua";"359";"56";"1694";"3248";"669";"48"
"2025-04-05";"Camanbet";"Venezuela 2";"23";"3";"173";"311";"36";"0"
"2025-04-05";"Gangabet";"Per�";"72";"26";"600";"787";"144";"4"
"2025-04-05";"Paniplay";"Honduras";"259";"35";"891";"1549";"840";"12"
"2025-04-05";"Gangabet";"Chile";"5";"4";"14";"14";"11";"4"
"2025-04-05";"Gangabet";"M�xico";"66";"11";"37";"34";"65";"11"
"2025-04-05";"Ganamex";"M�xico";"0";"0";"4";"0";"0";"0"
"2025-04-05";"Doradobet";"Costa Rica";"315";"74";"1515";"2203";"1438";"67"
"2025-04-05";"Latinbet";"Panam�";"45";"32";"958";"1471";"5";"32"
"2025-04-05";"Camanbet";"Venezuela";"23";"21";"1074";"1384";"110";"19"
"2025-04-05";"Ecuabet";"Ecuador";"1851";"717";"48960";"75287";"25084";"170"
"2025-04-06";"Gangabet";"M�xico";"47";"7";"24";"26";"59";"7"
"2025-04-06";"Doradobet";"Guatemala";"72";"8";"118";"375";"183";"6"
"2025-04-06";"Ecuabet";"Ecuador";"1726";"448";"35206";"60888";"21595";"112"
"2025-04-06";"Camanbet";"Venezuela 2";"25";"1";"136";"260";"36";"0"
"2025-04-06";"Netabet";"M�xico";"34";"1";"158";"0";"0";"1"
"2025-04-06";"Gangabet";"Venezuela";"6";"0";"70";"104";"31";"0"
"2025-04-06";"Latinbet";"Panam�";"34";"11";"631";"1070";"6";"11"
"2025-04-06";"Doradobet";"Honduras";"1";"0";"0";"0";"0";"0"
"2025-04-06";"iBetSupreme";"Guyana";"2";"2";"13";"66";"0";"0"
"2025-04-06";"Doradobet";"Costa Rica";"337";"65";"1169";"1651";"1329";"64"
"2025-04-06";"Doradobet";"Ecuador";"639";"219";"1973";"4327";"3622";"115"
"2025-04-06";"Paniplay";"Honduras";"271";"29";"575";"1523";"1688";"8"
"2025-04-06";"Justbetja";"Jamaica";"0";"0";"13";"0";"20";"0"
"2025-04-06";"Gangabet";"Chile";"3";"0";"13";"14";"13";"0"
"2025-04-06";"Doradobet";"El Salvador";"99";"6";"112";"208";"163";"6"
"2025-04-06";"redcasino.mx";"M�xico";"0";"1";"7";"0";"0";"1"
"2025-04-06";"Gangabet";"Per�";"70";"19";"361";"575";"137";"4"
"2025-04-06";"Doradobet";"Chile";"193";"26";"184";"261";"422";"26"
"2025-04-06";"Doradobet";"Per�";"2336";"412";"10234";"17873";"6243";"403"
"2025-04-06";"Camanbet";"Venezuela";"25";"9";"912";"1171";"119";"9"
"2025-04-06";"Doradobet";"Nicaragua";"402";"35";"1031";"2194";"535";"28"
"2025-04-07";"Paniplay";"Honduras";"243";"29";"706";"1061";"734";"9"
"2025-04-07";"Camanbet";"Venezuela";"12";"6";"845";"1059";"82";"6"
"2025-04-07";"Doradobet";"Costa Rica";"327";"78";"1103";"1466";"1404";"73"
"2025-04-07";"Netabet";"M�xico";"32";"5";"147";"0";"0";"4"
"2025-04-07";"Doradobet";"Honduras";"3";"0";"0";"0";"0";"0"
"2025-04-07";"Gangabet";"M�xico";"50";"7";"24";"24";"49";"7"
"2025-04-07";"Camanbet";"Venezuela 2";"12";"4";"121";"227";"21";"0"
"2025-04-07";"Doradobet";"Ecuador";"702";"256";"2706";"3537";"3431";"118"
"2025-04-07";"Gangabet";"Per�";"61";"11";"278";"399";"121";"4"
"2025-04-07";"iBetSupreme";"Guyana";"2";"0";"1";"34";"0";"0"
"2025-04-07";"Doradobet";"El Salvador";"168";"16";"144";"198";"164";"14"
"2025-04-07";"Ecuabet";"Ecuador";"2247";"624";"32565";"49907";"20125";"158"
"2025-04-07";"Latinbet";"Panam�";"46";"18";"579";"914";"6";"18"
"2025-04-07";"Doradobet";"Chile";"142";"25";"227";"168";"342";"25"
"2025-04-07";"Doradobet";"Per�";"2250";"464";"9964";"14109";"5870";"453"
"2025-04-07";"Doradobet";"Nicaragua";"525";"57";"1305";"2332";"730";"43"
"2025-04-07";"Gangabet";"Chile";"1";"1";"9";"10";"13";"1"
"2025-04-07";"Gangabet";"Venezuela";"4";"1";"57";"91";"28";"1"
"2025-04-07";"Doradobet";"Guatemala";"103";"20";"169";"347";"253";"18"
"2025-04-07";"redcasino.mx";"M�xico";"2";"1";"10";"0";"0";"1"
"2025-04-07";"Justbetja";"Jamaica";"0";"0";"19";"0";"22";"0"
"2025-04-08";"Gangabet";"Per�";"65";"12";"599";"777";"139";"5"
"2025-04-08";"Doradobet";"Guatemala";"83";"21";"258";"543";"210";"18"
"2025-04-08";"redcasino.mx";"M�xico";"3";"1";"13";"0";"0";"1"
"2025-04-08";"Gangabet";"Venezuela";"1";"0";"72";"103";"34";"0"
"2025-04-08";"Doradobet";"Ecuador";"1228";"334";"3352";"5219";"2936";"190"
"2025-04-08";"Camanbet";"Venezuela";"22";"16";"1128";"1332";"86";"11"
"2025-04-08";"Justbetja";"Jamaica";"0";"0";"17";"0";"20";"0"
"2025-04-08";"Latinbet";"Panam�";"98";"40";"1089";"1527";"5";"40"
"2025-04-08";"Doradobet";"Honduras";"6";"0";"0";"0";"0";"0"
"2025-04-08";"Netabet";"M�xico";"38";"2";"226";"0";"0";"2"
"2025-04-08";"VSFT";"Per�";"3";"1";"1";"0";"1";"0"
"2025-04-08";"Doradobet";"Nicaragua";"376";"98";"2333";"3690";"955";"79"
"2025-04-08";"Paniplay";"Honduras";"335";"43";"1026";"1527";"796";"9"
"2025-04-08";"Doradobet";"Costa Rica";"392";"101";"1787";"2465";"1528";"95"
"2025-04-08";"Gangabet";"Chile";"0";"0";"9";"12";"10";"0"
"2025-04-08";"Doradobet";"El Salvador";"232";"27";"200";"309";"159";"25"
"2025-04-08";"iBetSupreme";"Guyana";"0";"0";"32";"64";"0";"0"
"2025-04-08";"Doradobet";"Per�";"3778";"746";"18650";"29529";"8254";"729"
"2025-04-08";"Doradobet";"Chile";"241";"18";"233";"217";"256";"18"
"2025-04-08";"Ecuabet";"Ecuador";"4333";"1876";"73426";"102809";"31832";"432"
"2025-04-08";"Camanbet";"Venezuela 2";"22";"2";"190";"328";"32";"0"
"2025-04-08";"Ganamex";"M�xico";"0";"0";"2";"0";"0";"0"
"2025-04-08";"Gangabet";"M�xico";"60";"5";"40";"32";"58";"5"
"2025-04-08";"GanaPlay";"El Salvador";"1";"0";"0";"0";"0";"0"
"2025-04-09";"Doradobet";"Ecuador";"1022";"282";"2715";"4770";"3521";"153"
"2025-04-09";"Ecuabet";"Ecuador";"3282";"1002";"52338";"84072";"35002";"230"
"2025-04-09";"VSFT";"Per�";"1";"1";"1";"1";"1";"0"
"2025-04-09";"Doradobet";"Nicaragua";"748";"114";"1709";"3158";"848";"102"
"2025-04-09";"Gangabet";"Chile";"1";"0";"7";"6";"12";"0"
"2025-04-09";"Doradobet";"Per�";"3116";"552";"14200";"25339";"7935";"536"
"2025-04-09";"Doradobet";"El Salvador";"200";"25";"190";"284";"172";"23"
"2025-04-09";"Paniplay";"Honduras";"402";"64";"802";"1361";"741";"14"
"2025-04-09";"Gangabet";"M�xico";"74";"7";"32";"30";"63";"7"
"2025-04-09";"Camanbet";"Venezuela";"21";"12";"949";"1203";"75";"9"
"2025-04-09";"Ganamex";"M�xico";"1";"0";"1";"0";"0";"0"
"2025-04-09";"Doradobet";"Guatemala";"92";"26";"225";"521";"265";"17"
"2025-04-09";"Latinbet";"Panam�";"83";"26";"849";"1311";"6";"26"
"2025-04-09";"Gangabet";"Per�";"82";"12";"476";"684";"139";"3"
"2025-04-09";"Netabet";"M�xico";"34";"5";"197";"0";"0";"4"
"2025-04-09";"Doradobet";"Costa Rica";"374";"81";"1399";"2084";"1433";"74"
"2025-04-09";"Camanbet";"Venezuela 2";"21";"1";"172";"296";"23";"0"
"2025-04-09";"iBetSupreme";"Guyana";"4";"2";"19";"59";"0";"0"
"2025-04-09";"Gangabet";"Venezuela";"3";"0";"66";"95";"33";"0"
"2025-04-09";"redcasino.mx";"M�xico";"8";"2";"23";"0";"0";"2"
"2025-04-09";"Doradobet";"Chile";"226";"30";"211";"296";"482";"30"
"2025-04-09";"Justbetja";"Jamaica";"0";"0";"22";"0";"26";"0"
"2025-04-09";"Doradobet";"Honduras";"6";"0";"0";"0";"0";"0"
"2025-04-10";"Gangabet";"Chile";"1";"0";"11";"12";"8";"0"
"2025-04-10";"Justbetja";"Jamaica";"0";"0";"24";"0";"28";"0"
"2025-04-10";"Latinbet";"Panam�";"45";"22";"627";"1008";"4";"21"
"2025-04-10";"redcasino.mx";"M�xico";"5";"1";"13";"0";"0";"1"
"2025-04-10";"Ecuabet";"Ecuador";"1553";"624";"38106";"66859";"25361";"142"
"2025-04-10";"Doradobet";"Chile";"162";"17";"189";"225";"301";"17"
"2025-04-10";"Gangabet";"Venezuela";"3";"1";"62";"77";"37";"1"
"2025-04-10";"Camanbet";"Venezuela";"7";"5";"813";"1098";"87";"4"
"2025-04-10";"Paniplay";"Honduras";"191";"24";"577";"1121";"763";"5"
"2025-04-10";"Camanbet";"Venezuela 2";"7";"0";"111";"242";"19";"0"
"2025-04-10";"Netabet";"M�xico";"29";"0";"165";"0";"0";"0"
"2025-04-10";"Doradobet";"Per�";"2244";"460";"13664";"22971";"7125";"446"
"2025-04-10";"Doradobet";"Costa Rica";"255";"71";"1073";"1466";"1326";"70"
"2025-04-10";"Doradobet";"Honduras";"4";"0";"0";"0";"0";"0"
"2025-04-10";"Gangabet";"Per�";"74";"11";"410";"615";"134";"6"
"2025-04-10";"Doradobet";"El Salvador";"100";"20";"104";"223";"216";"18"
"2025-04-10";"Ganamex";"M�xico";"1";"0";"1";"0";"0";"0"
"2025-04-10";"Gangabet";"M�xico";"69";"8";"39";"27";"68";"8"
"2025-04-10";"iBetSupreme";"Guyana";"2";"4";"31";"48";"0";"0"
"2025-04-10";"Doradobet";"Guatemala";"62";"19";"171";"470";"516";"15"
"2025-04-10";"Doradobet";"Nicaragua";"201";"35";"1064";"2380";"728";"25"
"2025-04-10";"Doradobet";"Ecuador";"511";"228";"2002";"3694";"2379";"101"
"2025-04-10";"VSFT";"Per�";"0";"0";"2";"4";"2";"0"
"2025-04-11";"Camanbet";"Venezuela";"17";"9";"911";"1118";"106";"8"
"2025-04-11";"Doradobet";"Guatemala";"81";"13";"244";"466";"263";"11"
"2025-04-11";"Doradobet";"Chile";"94";"21";"161";"149";"291";"21"
"2025-04-11";"Doradobet";"Costa Rica";"307";"73";"1402";"1650";"1566";"71"
"2025-04-11";"Netabet";"M�xico";"31";"2";"219";"0";"0";"2"
"2025-04-11";"Doradobet";"Per�";"1781";"318";"8132";"15100";"6197";"307"
"2025-04-11";"Ecuabet";"Ecuador";"1476";"629";"36704";"58468";"20745";"142"
"2025-04-11";"Latinbet";"Panam�";"31";"20";"664";"985";"9";"20"
"2025-04-11";"Paniplay";"Honduras";"232";"37";"732";"1154";"681";"18"
"2025-04-11";"Gangabet";"Per�";"67";"9";"312";"442";"129";"4"
"2025-04-11";"Gangabet";"M�xico";"50";"4";"30";"29";"43";"4"
"2025-04-11";"redcasino.mx";"M�xico";"1";"0";"6";"0";"0";"0"
"2025-04-11";"VSFT";"Per�";"0";"0";"0";"0";"1";"0"
"2025-04-11";"Camanbet";"Venezuela 2";"17";"1";"135";"274";"31";"0"
"2025-04-11";"Gangabet";"Chile";"2";"0";"9";"6";"12";"0"
"2025-04-11";"Justbetja";"Jamaica";"1";"0";"25";"0";"31";"0"
"2025-04-11";"Doradobet";"Ecuador";"467";"219";"2379";"3588";"2208";"82"
"2025-04-11";"Doradobet";"El Salvador";"81";"13";"114";"205";"152";"12"
"2025-04-11";"Doradobet";"Nicaragua";"377";"38";"1354";"2387";"649";"33"
"2025-04-11";"Gangabet";"Venezuela";"2";"0";"66";"79";"34";"0"
"2025-04-11";"iBetSupreme";"Guyana";"4";"4";"33";"69";"0";"0"
"2025-04-11";"Doradobet";"Honduras";"3";"0";"0";"0";"1";"0"
"2025-04-11";"Ganamex";"M�xico";"1";"0";"4";"0";"0";"0"
"2025-04-12";"Doradobet";"El Salvador";"187";"20";"133";"340";"397";"20"
"2025-04-12";"Camanbet";"Venezuela";"18";"8";"985";"1264";"108";"7"
"2025-04-12";"Camanbet";"Venezuela 2";"18";"3";"147";"302";"36";"0"
"2025-04-12";"iBetSupreme";"Guyana";"7";"6";"30";"72";"0";"0"
"2025-04-12";"Doradobet";"Nicaragua";"323";"64";"1570";"3195";"1071";"53"
"2025-04-12";"Doradobet";"Ecuador";"498";"231";"2405";"4154";"3187";"92"
"2025-04-12";"Doradobet";"Honduras";"8";"0";"0";"0";"0";"0"
"2025-04-12";"Gangabet";"Chile";"3";"1";"8";"9";"11";"1"
"2025-04-12";"Gangabet";"Venezuela";"4";"0";"74";"97";"35";"0"
"2025-04-12";"Doradobet";"Per�";"1939";"414";"12560";"21282";"6756";"402"
"2025-04-12";"Ganamex";"M�xico";"1";"0";"3";"0";"0";"0"
"2025-04-12";"Doradobet";"Costa Rica";"355";"96";"1511";"2257";"1414";"91"
"2025-04-12";"Gangabet";"M�xico";"52";"8";"35";"32";"43";"8"
"2025-04-12";"Doradobet";"Chile";"183";"18";"182";"204";"520";"18"
"2025-04-12";"Justbetja";"Jamaica";"0";"0";"15";"0";"21";"0"
"2025-04-12";"Gangabet";"Per�";"65";"11";"453";"631";"116";"2"
"2025-04-12";"Latinbet";"Panam�";"38";"23";"876";"1292";"6";"22"
"2025-04-12";"redcasino.mx";"M�xico";"0";"1";"15";"0";"0";"1"
"2025-04-12";"Doradobet";"Guatemala";"55";"17";"276";"561";"214";"10"
"2025-04-12";"Paniplay";"Honduras";"294";"38";"870";"1369";"686";"13"
"2025-04-12";"Ecuabet";"Ecuador";"1699";"649";"45085";"70235";"22563";"146"
"2025-04-12";"Netabet";"M�xico";"45";"4";"229";"0";"0";"3"
"2025-04-13";"Justbetja";"Jamaica";"0";"0";"18";"0";"21";"0"
"2025-04-13";"iBetSupreme";"Guyana";"2";"1";"15";"57";"0";"0"
"2025-04-13";"Gangabet";"Venezuela";"2";"0";"58";"91";"33";"0"
"2025-04-13";"Camanbet";"Venezuela";"13";"10";"845";"1113";"112";"9"
"2025-04-13";"Camanbet";"Venezuela 2";"13";"0";"132";"271";"28";"0"
"2025-04-13";"Doradobet";"El Salvador";"165";"15";"128";"246";"137";"15"
"2025-04-13";"Doradobet";"Guatemala";"35";"8";"151";"413";"192";"6"
"2025-04-13";"Gangabet";"M�xico";"60";"5";"21";"19";"46";"5"
"2025-04-13";"redcasino.mx";"M�xico";"2";"0";"8";"0";"0";"0"
"2025-04-13";"Ganamex";"M�xico";"0";"0";"1";"0";"0";"0"
"2025-04-13";"Doradobet";"Chile";"165";"39";"188";"181";"356";"39"
"2025-04-13";"Gangabet";"Per�";"73";"11";"390";"573";"117";"6"
"2025-04-13";"Doradobet";"Honduras";"5";"0";"0";"0";"0";"0"
"2025-04-13";"Gangabet";"Chile";"0";"0";"9";"10";"10";"0"
"2025-04-13";"Netabet";"M�xico";"147";"2";"168";"0";"0";"1"
"2025-04-13";"Latinbet";"Panam�";"43";"16";"696";"1086";"7";"15"
"2025-04-13";"Doradobet";"Ecuador";"385";"128";"1827";"3571";"3245";"59"
"2025-04-13";"Ecuabet";"Ecuador";"1354";"424";"31737";"55588";"19249";"116"
"2025-04-13";"Doradobet";"Costa Rica";"279";"72";"1032";"1731";"1299";"68"
"2025-04-13";"Doradobet";"Per�";"2095";"356";"11526";"20334";"6519";"348"
"2025-04-13";"Paniplay";"Honduras";"272";"14";"542";"1463";"1648";"7"
"2025-04-13";"Doradobet";"Nicaragua";"195";"36";"957";"2336";"588";"28"
"2025-04-14";"Gangabet";"Per�";"61";"12";"330";"476";"142";"5"
"2025-04-14";"Doradobet";"Nicaragua";"321";"45";"1144";"2085";"708";"35"
"2025-04-14";"Camanbet";"Venezuela 2";"15";"1";"121";"247";"21";"0"
"2025-04-14";"Justbetja";"Jamaica";"0";"0";"24";"0";"28";"0"
"2025-04-14";"Gangabet";"M�xico";"53";"5";"24";"18";"39";"5"
"2025-04-14";"Ganamex";"M�xico";"0";"0";"3";"0";"0";"0"
"2025-04-14";"Gangabet";"Venezuela";"2";"1";"50";"72";"29";"1"
"2025-04-14";"Doradobet";"Ecuador";"1124";"239";"3028";"3788";"3543";"114"
"2025-04-14";"VSFT";"Per�";"0";"0";"0";"0";"1";"0"
"2025-04-14";"Paniplay";"Honduras";"329";"37";"740";"1004";"755";"14"
"2025-04-14";"Doradobet";"Guatemala";"79";"10";"167";"331";"222";"8"
"2025-04-14";"iBetSupreme";"Guyana";"4";"1";"19";"45";"0";"0"
"2025-04-14";"Doradobet";"Costa Rica";"358";"71";"1101";"1356";"1326";"65"
"2025-04-14";"Doradobet";"Per�";"2083";"384";"11524";"18380";"8208";"367"
"2025-04-14";"Latinbet";"Panam�";"57";"18";"568";"845";"3";"18"
"2025-04-14";"Doradobet";"Chile";"174";"33";"218";"168";"325";"33"
"2025-04-14";"Gangabet";"Chile";"0";"0";"8";"6";"8";"0"
"2025-04-14";"Doradobet";"Honduras";"1";"0";"0";"0";"0";"0"
"2025-04-14";"redcasino.mx";"M�xico";"4";"2";"10";"0";"0";"2"
"2025-04-14";"Camanbet";"Venezuela";"15";"7";"681";"897";"80";"7"
"2025-04-14";"Doradobet";"El Salvador";"176";"19";"145";"268";"351";"17"
"2025-04-14";"Ecuabet";"Ecuador";"2171";"724";"41257";"61596";"20372";"189"
"2025-04-14";"Netabet";"M�xico";"102";"5";"174";"0";"0";"5"
"2025-04-15";"Doradobet";"El Salvador";"275";"30";"232";"386";"237";"26"
"2025-04-15";"Ecuabet";"Ecuador";"6886";"1120";"52527";"81302";"36613";"299"
"2025-04-15";"Gangabet";"Venezuela";"2";"2";"83";"102";"31";"1"
"2025-04-15";"Doradobet";"Ecuador";"2312";"317";"3362";"4410";"3226";"164"
"2025-04-15";"Ganamex";"M�xico";"2";"1";"3";"0";"0";"0"
"2025-04-15";"Latinbet";"Panam�";"97";"49";"1326";"1746";"8";"49"
"2025-04-15";"iBetSupreme";"Guyana";"5";"4";"29";"62";"0";"0"
"2025-04-15";"Doradobet";"Nicaragua";"601";"167";"2280";"3774";"1004";"148"
"2025-04-15";"Camanbet";"Venezuela 2";"23";"2";"171";"291";"21";"0"
"2025-04-15";"Doradobet";"Guatemala";"129";"37";"324";"556";"264";"27"
"2025-04-15";"Paniplay";"Honduras";"483";"50";"1016";"1606";"889";"18"
"2025-04-15";"Doradobet";"Chile";"148";"37";"252";"200";"371";"37"
"2025-04-15";"Gangabet";"Chile";"1";"0";"12";"13";"11";"0"
"2025-04-15";"Netabet";"M�xico";"67";"9";"217";"0";"0";"7"
"2025-04-15";"Gangabet";"Per�";"60";"12";"439";"565";"150";"5"
"2025-04-15";"Doradobet";"Per�";"2884";"470";"13322";"26310";"12795";"462"
"2025-04-15";"Gangabet";"M�xico";"49";"3";"35";"31";"53";"3"
"2025-04-15";"redcasino.mx";"M�xico";"2";"0";"7";"0";"0";"0"
"2025-04-15";"Camanbet";"Venezuela";"23";"19";"1024";"1272";"95";"17"
"2025-04-15";"VSFT";"Per�";"0";"0";"0";"3";"0";"0"
"2025-04-15";"Doradobet";"Costa Rica";"525";"170";"2172";"2738";"1860";"156"
"2025-04-15";"Doradobet";"Honduras";"12";"0";"0";"0";"0";"0"
"2025-04-15";"Justbetja";"Jamaica";"2";"0";"19";"0";"27";"0"
"2025-04-16";"Camanbet";"Venezuela";"17";"22";"1068";"1370";"112";"19"
"2025-04-16";"Latinbet";"Panam�";"86";"53";"1347";"1827";"9";"51"
"2025-04-16";"Gangabet";"Chile";"1";"0";"14";"10";"13";"0"
"2025-04-16";"Doradobet";"Chile";"162";"34";"205";"317";"401";"34"
"2025-04-16";"Gangabet";"M�xico";"54";"4";"48";"36";"63";"4"
"2025-04-16";"Gangabet";"Per�";"79";"16";"549";"721";"148";"4"
"2025-04-16";"Doradobet";"Costa Rica";"632";"226";"2161";"3086";"1829";"214"
"2025-04-16";"Ganamex";"M�xico";"1";"0";"4";"0";"0";"0"
"2025-04-16";"Doradobet";"Nicaragua";"848";"218";"2416";"3970";"1007";"193"
"2025-04-16";"redcasino.mx";"M�xico";"6";"1";"22";"0";"0";"1"
"2025-04-16";"Justbetja";"Jamaica";"0";"0";"22";"0";"27";"0"
"2025-04-16";"Doradobet";"Honduras";"19";"0";"0";"0";"0";"0"
"2025-04-16";"Doradobet";"Per�";"2622";"525";"15692";"28049";"9456";"506"
"2025-04-16";"Paniplay";"Honduras";"707";"71";"1011";"1616";"841";"25"
"2025-04-16";"iBetSupreme";"Guyana";"5";"3";"37";"68";"0";"0"
"2025-04-16";"Ecuabet";"Ecuador";"3458";"1521";"62943";"92975";"35491";"319"
"2025-04-16";"Netabet";"M�xico";"47";"3";"242";"0";"0";"3"
"2025-04-16";"Camanbet";"Venezuela 2";"17";"1";"144";"286";"23";"0"
"2025-04-16";"Doradobet";"El Salvador";"352";"48";"234";"371";"192";"47"
"2025-04-16";"Gangabet";"Venezuela";"9";"2";"85";"113";"35";"2"
"2025-04-16";"Doradobet";"Guatemala";"170";"33";"285";"624";"297";"26"
"2025-04-16";"Doradobet";"Ecuador";"605";"338";"3270";"4871";"3404";"175"
"2025-04-17";"Latinbet";"Panam�";"28";"15";"688";"1081";"5";"15"
"2025-04-17";"Doradobet";"Ecuador";"468";"211";"2226";"3513";"2786";"99"
"2025-04-17";"Camanbet";"Venezuela 2";"17";"2";"100";"233";"22";"0"
"2025-04-17";"iBetSupreme";"Guyana";"3";"0";"18";"50";"0";"0"
"2025-04-17";"Justbetja";"Jamaica";"1";"0";"20";"0";"24";"0"
"2025-04-17";"Gangabet";"Venezuela";"7";"1";"65";"91";"34";"1"
"2025-04-17";"Doradobet";"Chile";"125";"27";"188";"182";"289";"27"
"2025-04-17";"Gangabet";"Panam�";"1";"0";"0";"0";"0";"0"
"2025-04-17";"Netabet";"M�xico";"66";"7";"184";"0";"0";"7"
"2025-04-17";"Camanbet";"Venezuela";"17";"8";"901";"1172";"118";"7"
"2025-04-17";"Ganamex";"M�xico";"0";"0";"4";"0";"0";"0"
"2025-04-17";"Ecuabet";"Ecuador";"1259";"531";"36197";"58926";"24193";"122"
"2025-04-17";"Gangabet";"M�xico";"46";"4";"31";"28";"50";"4"
"2025-04-17";"Gangabet";"Per�";"45";"11";"338";"501";"132";"3"
"2025-04-17";"Doradobet";"Per�";"1228";"350";"11199";"18143";"7322";"346"
"2025-04-17";"Doradobet";"Nicaragua";"265";"40";"995";"2253";"769";"32"
"2025-04-17";"Paniplay";"Honduras";"360";"24";"625";"1058";"672";"13"
"2025-04-17";"Doradobet";"Honduras";"2";"0";"0";"0";"0";"0"
"2025-04-17";"Doradobet";"El Salvador";"188";"24";"145";"217";"181";"22"
"2025-04-17";"redcasino.mx";"M�xico";"3";"2";"9";"0";"0";"2"
